OrderID,Date,Region,Category,Product,CustomerSegment,Channel,UnitsSold,UnitPrice,DiscountPct,MarketingSpend,Sales
100876,2024-04-10,South,Apparel,Running Shoes,Returning,Marketplace,4,62.49,0.0,4.75,249.96
100877,2024-04-10,North,Home & Kitchen,Blender,New,Marketplace,1,44.96,0.0,45.29,44.96
100878,2024-04-10,West,Home & Kitchen,Coffee Maker,Returning,Online,5,63.06,0.1,30.73,283.77
100879,2024-04-11,East,Apparel,Backpack,New,Online,2,48.13,0.0,20.39,96.26
100880,2024-04-11,East,Apparel,Jacket,Returning,Online,2,87.51,0.0,0.42,175.02
100881,2024-04-11,West,Apparel,Jacket,Loyalty,Marketplace,2,97.82,0.15,0.77,166.29
100882,2024-04-11,South,Home & Kitchen,Vacuum Cleaner,New,Online,2,119.66,0.15,5.23,203.42
100883,2024-04-12,South,Beauty,Lipstick Set,Returning,Online,5,20.41,0.15,28.85,86.74
100884,2024-04-12,North,Apparel,Jacket,Loyalty,Online,3,93.47,0.1,4.38,252.37
100885,2024-04-12,West,Beauty,Shampoo,Returning,Online,1,13.09,0.0,38.45,13.09
100886,2024-04-12,South,Electronics,Bluetooth Speaker,Returning,Online,4,50.91,0.0,5.29,203.64
100887,2024-04-12,East,Beauty,Face Serum,New,In-Store,5,28.3,0.2,1.87,113.2
100888,2024-04-12,South,Apparel,Jacket,New,Marketplace,2,76.28,0.0,45.22,152.56
100889,2024-04-12,West,Beauty,Shampoo,Returning,In-Store,2,14.21,0.2,3.16,22.74
100890,2024-04-12,East,Beauty,Shampoo,Loyalty,Online,2,12.48,0.0,13.06,24.96
100891,2024-04-13,East,Electronics,Smartphone Case,Loyalty,Online,3,14.42,0.0,0.95,43.26
100892,2024-04-13,North,Apparel,T-Shirt,New,Online,1,23.01,0.0,10.55,23.01
100893,2024-04-13,East,Beauty,Moisturizer,Returning,In-Store,5,23.12,0.0,39.61,115.6
100894,2024-04-13,West,Electronics,Smartphone Case,New,Online,2,17.71,0.0,12.98,35.42
100895,2024-04-13,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,3,132.46,0.0,46.13,397.38
100896,2024-04-13,East,Beauty,Moisturizer,Returning,Online,3,22.18,0.1,19.94,59.89
100897,2024-04-14,South,Home & Kitchen,Blender,New,In-Store,2,35.26,0.0,42.09,70.52
100898,2024-04-14,West,Electronics,Wireless Earbuds,New,Online,5,47.72,0.1,43.72,214.74
100899,2024-04-14,West,Apparel,Running Shoes,New,Marketplace,3,86.21,0.2,48.99,206.9
100900,2024-04-14,North,Home & Kitchen,Coffee Maker,Returning,Online,5,60.07,0.2,34.66,240.28
100901,2024-04-14,West,Electronics,Bluetooth Speaker,New,Online,1,68.43,0.0,43.0,68.43
100902,2024-04-14,North,Beauty,Shampoo,New,Marketplace,1,12.86,0.0,6.49,12.86
100903,2024-04-14,East,Home & Kitchen,Air Fryer,New,Online,2,82.26,0.0,29.26,164.52
100904,2024-04-14,South,Electronics,Wireless Earbuds,New,Online,1,41.5,0.0,26.52,41.5
100905,2024-04-14,South,Home & Kitchen,Coffee Maker,New,Online,5,50.24,0.0,29.29,251.2
100906,2024-04-14,West,Apparel,Backpack,Loyalty,Online,5,56.09,0.0,,280.45
100907,2024-04-14,East,Electronics,Power Bank,Loyalty,Marketplace,2,25.39,0.0,24.74,50.78
100908,2024-04-15,South,Home & Kitchen,Blender,Returning,Online,1,35.93,0.0,13.12,35.93
100909,2024-04-15,West,Beauty,Lipstick Set,Returning,In-Store,5,28.59,0.0,39.53,142.95
100910,2024-04-15,North,Apparel,Backpack,Returning,In-Store,3,53.21,0.0,32.24,159.63
100911,2024-04-15,South,Electronics,Wireless Earbuds,New,Online,3,39.76,0.0,12.61,119.28
100912,2024-04-15,South,Electronics,Power Bank,New,Marketplace,3,23.14,0.0,20.11,69.42
100913,2024-04-15,East,Electronics,Bluetooth Speaker,New,Online,1,57.42,0.15,4.56,48.81
100914,2024-04-15,North,Apparel,Jacket,New,Marketplace,1,101.5,0.0,14.92,101.5
100915,2024-04-15,East,Home & Kitchen,Air Fryer,New,In-Store,5,82.11,0.0,43.41,410.55
100916,2024-04-15,North,Apparel,Jacket,New,Online,4,96.82,0.15,26.01,329.19
100917,2024-04-15,South,Beauty,Shampoo,New,Online,2,10.48,0.0,15.83,20.96
100918,2024-04-16,East,Home & Kitchen,Air Fryer,New,Online,2,80.83,0.2,46.33,129.33
100919,2024-04-16,West,Beauty,Face Serum,New,Online,3,34.93,0.0,14.76,104.79
100920,2024-04-16,East,Home & Kitchen,Air Fryer,New,Online,3,75.99,0.0,48.77,227.97
100921,2024-04-16,East,Apparel,Running Shoes,New,Online,1,68.33,0.0,5.55,68.33
100922,2024-04-16,South,Electronics,Bluetooth Speaker,Loyalty,Online,2,57.37,0.0,34.22,114.74
100923,2024-04-16,South,Electronics,Wireless Earbuds,New,Online,4,42.26,0.1,35.81,152.14
100924,2024-04-16,North,Beauty,Face Serum,Loyalty,Online,1,33.08,0.1,4.28,29.77
100925,2024-04-17,East,Beauty,Face Serum,Returning,In-Store,2,30.31,0.0,3.48,60.62
100926,2024-04-17,East,Electronics,Power Bank,Returning,Online,1,24.56,0.0,48.8,24.56
100927,2024-04-17,West,Apparel,Running Shoes,Returning,Marketplace,4,80.2,0.15,33.61,272.68
100928,2024-04-17,West,Electronics,Smartphone Case,Returning,In-Store,5,18.33,0.1,47.81,82.48
100929,2024-04-18,North,Electronics,Power Bank,Returning,Marketplace,3,27.61,0.0,23.84,82.83
100930,2024-04-18,North,Electronics,Smartphone Case,Returning,Online,3,16.82,0.15,24.75,42.89
100931,2024-04-18,North,Home & Kitchen,Vacuum Cleaner,New,Online,5,135.84,0.1,6.3,611.28
100932,2024-04-18,West,Beauty,Moisturizer,Returning,In-Store,5,24.92,0.1,23.12,112.14
100933,2024-04-18,West,Apparel,T-Shirt,Returning,In-Store,3,24.55,0.0,6.25,73.65
100934,2024-04-19,West,Beauty,Lipstick Set,Returning,Marketplace,2,30.25,0.0,42.62,60.5
100935,2024-04-20,South,Apparel,T-Shirt,Returning,Online,1,18.42,0.2,42.17,14.74
100936,2024-04-20,South,Beauty,Shampoo,Returning,In-Store,4,11.57,0.0,5.65,46.28
100937,2024-04-20,North,Beauty,Lipstick Set,New,In-Store,3,27.14,0.0,14.69,81.42
100938,2024-04-20,North,Beauty,Lipstick Set,New,Online,5,28.18,0.15,12.9,119.76
100939,2024-04-20,South,Beauty,Moisturizer,New,In-Store,3,18.81,0.2,38.34,45.14
100940,2024-04-20,West,Apparel,Backpack,New,Online,4,53.97,0.15,47.84,183.5
100941,2024-04-20,South,Home & Kitchen,Blender,Returning,Online,5,39.95,0.0,0.19,199.75
100942,2024-04-20,North,Apparel,Backpack,New,Online,3,54.08,0.0,37.29,162.24
100943,2024-04-20,South,Beauty,Shampoo,Returning,Marketplace,3,11.18,0.1,13.42,30.19
100944,2024-04-20,East,Electronics,Power Bank,Loyalty,Online,3,21.62,0.0,16.69,64.86
100945,2024-04-20,East,Beauty,Lipstick Set,New,In-Store,5,24.88,0.0,20.81,124.4
100946,2024-04-21,East,Beauty,Moisturizer,New,In-Store,1,21.4,0.15,7.08,18.19
100947,2024-04-21,East,Apparel,Backpack,Loyalty,Online,5,54.54,0.15,13.52,231.8
100948,2024-04-21,West,Apparel,T-Shirt,New,Online,3,23.48,0.0,1.13,70.44
100949,2024-04-21,North,Beauty,Face Serum,Loyalty,In-Store,2,33.17,0.0,39.1,66.34
100950,2024-04-21,North,Electronics,Smartphone Case,Returning,Online,4,17.27,0.0,25.69,69.08
100951,2024-04-21,North,Beauty,Moisturizer,Loyalty,Online,5,25.14,0.15,9.29,106.84
100952,2024-04-21,West,Beauty,Moisturizer,Returning,Online,1,25.5,0.0,46.35,25.5
100953,2024-04-22,North,Electronics,Wireless Earbuds,Returning,Online,5,52.15,0.0,24.46,260.75
100954,2024-04-22,East,Electronics,Smartphone Case,New,Online,1,13.23,0.0,48.43,13.23
100955,2024-04-22,North,Apparel,T-Shirt,Returning,In-Store,2,22.72,0.0,6.81,45.44
100956,2024-04-22,West,Beauty,Shampoo,Loyalty,In-Store,5,12.62,0.1,40.13,56.79
100957,2024-04-22,West,Electronics,Power Bank,Loyalty,Marketplace,3,30.16,0.0,20.66,90.48
100958,2024-04-22,South,Beauty,Moisturizer,New,In-Store,3,20.61,0.0,48.27,61.83
100959,2024-04-22,East,Beauty,Lipstick Set,New,Online,4,23.49,0.15,22.41,79.87
100960,2024-04-22,North,Beauty,Face Serum,New,Online,2,31.55,0.0,14.7,63.1
100961,2024-04-22,North,Home & Kitchen,Blender,New,Online,1,41.37,0.1,6.89,37.23
100962,2024-04-22,East,Electronics,Wireless Earbuds,Returning,Online,4,44.99,0.15,37.02,152.97
100963,2024-04-23,East,Electronics,Power Bank,Returning,Marketplace,5,24.99,0.0,28.58,124.95
100964,2024-04-23,West,Home & Kitchen,Vacuum Cleaner,Loyalty,In-Store,5,146.29,0.0,30.22,731.45
100965,2024-04-23,North,Beauty,Shampoo,New,In-Store,2,13.21,0.0,,26.42
100966,2024-04-23,South,Home & Kitchen,Blender,Loyalty,Marketplace,2,37.82,0.0,18.93,75.64
100967,2024-04-23,South,Beauty,Face Serum,Returning,Online,5,27.02,0.15,29.43,114.84
100968,2024-04-23,South,Electronics,Bluetooth Speaker,Returning,Marketplace,4,49.08,0.0,26.86,196.32
100969,2024-04-23,North,Beauty,Shampoo,Loyalty,Online,3,13.98,0.0,24.9,41.94
100970,2024-04-23,East,Home & Kitchen,Blender,Returning,Online,2,39.99,0.0,3.0,639.84
100971,2024-04-23,South,Home & Kitchen,Blender,Returning,Online,5,33.97,0.15,49.94,144.37
100972,2024-04-23,West,Beauty,Lipstick Set,New,In-Store,3,27.92,0.0,9.4,83.76
100973,2024-04-24,West,Beauty,Moisturizer,Returning,In-Store,4,24.97,0.0,31.38,99.88
100974,2024-04-24,East,Electronics,Smartphone Case,Returning,Marketplace,3,15.64,0.0,33.21,46.92
100975,2024-04-24,South,Home & Kitchen,Blender,Loyalty,Online,5,37.12,0.0,45.03,185.6
100976,2024-04-24,West,Beauty,Face Serum,Returning,In-Store,4,35.2,0.0,10.69,140.8
100977,2024-04-24,East,Apparel,T-Shirt,New,Marketplace,4,21.1,0.0,49.1,84.4
100978,2024-04-25,North,Apparel,Backpack,Returning,Online,3,57.1,0.0,37.4,171.3
100979,2024-04-25,North,Electronics,Smartphone Case,Loyalty,Online,3,16.47,0.0,16.38,49.41
100980,2024-04-25,North,Beauty,Lipstick Set,New,In-Store,4,26.34,0.0,3.51,105.36
100981,2024-04-25,North,Electronics,Smartphone Case,Returning,Marketplace,3,15.81,0.0,20.57,47.43
100982,2024-04-25,West,Electronics,Power Bank,Loyalty,Online,4,30.33,0.0,8.18,121.32
100983,2024-04-25,South,Apparel,Backpack,New,Online,5,43.82,0.0,17.08,219.1
100984,2024-04-26,North,Electronics,Bluetooth Speaker,Returning,Online,2,71.26,0.0,10.94,142.52
100985,2024-04-26,South,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,3,109.77,0.0,31.01,329.31
100986,2024-04-26,North,Beauty,Face Serum,Returning,Online,3,34.05,0.0,48.4,102.15
100987,2024-04-26,East,Home & Kitchen,Coffee Maker,Returning,Online,5,51.37,0.0,13.11,256.85
100988,2024-04-26,South,Beauty,Moisturizer,Returning,Online,5,19.8,0.0,46.01,99.0
100989,2024-04-26,North,Beauty,Face Serum,Loyalty,Online,1,32.02,0.0,6.31,32.02
100990,2024-04-26,North,Home & Kitchen,Coffee Maker,Loyalty,In-Store,2,60.32,0.0,34.49,120.64
100991,2024-04-27,North,Apparel,Jacket,Returning,In-Store,3,103.09,0.1,43.05,278.34
100992,2024-04-27,East,Home & Kitchen,Blender,Returning,Online,3,43.74,0.0,35.82,131.22
100993,2024-04-27,North,Home & Kitchen,Air Fryer,Loyalty,In-Store,3,85.94,0.0,16.65,257.82
100994,2024-04-27,South,Electronics,Smartphone Case,Returning,Online,1,13.56,0.0,0.36,13.56
100995,2024-04-27,North,Electronics,Bluetooth Speaker,New,Online,2,68.8,0.0,42.44,137.6
100996,2024-04-27,North,Beauty,Face Serum,Returning,Online,1,34.18,0.1,37.77,30.76
100997,2024-04-27,East,Apparel,Running Shoes,Returning,In-Store,1,69.18,0.0,21.41,69.18
100998,2024-04-27,North,Beauty,Shampoo,Loyalty,Online,1,14.05,0.0,28.54,14.05
100999,2024-04-27,South,Apparel,Jacket,Returning,Marketplace,3,81.22,0.0,29.68,243.66
101000,2024-04-27,North,Apparel,Running Shoes,Loyalty,Online,4,74.92,0.0,7.38,299.68
101001,2024-04-28,East,Electronics,Smartphone Case,Returning,Marketplace,1,15.23,0.15,46.46,12.95
101002,2024-04-28,South,Apparel,Jacket,Returning,Marketplace,4,74.07,0.0,8.51,296.28
101003,2024-04-28,East,Home & Kitchen,Air Fryer,Loyalty,Online,5,81.75,0.0,17.04,408.75
101004,2024-04-28,East,Apparel,Jacket,Returning,In-Store,5,98.79,0.0,36.81,493.95
101005,2024-04-28,East,Apparel,Jacket,New,In-Store,1,93.09,0.0,13.27,93.09
101006,2024-04-28,North,Beauty,Moisturizer,Returning,In-Store,4,25.26,0.1,22.78,90.94
101007,2024-04-28,East,Beauty,Moisturizer,Returning,Marketplace,2,21.12,0.0,22.93,42.24
101008,2024-04-28,East,Beauty,Face Serum,Returning,In-Store,4,31.51,0.0,2.06,126.04
101009,2024-04-28,North,Electronics,Wireless Earbuds,Loyalty,In-Store,1,44.51,0.0,8.08,44.51
101010,2024-04-28,North,Electronics,Smartphone Case,Loyalty,Online,3,15.46,0.15,24.25,39.42
101011,2024-04-28,South,Home & Kitchen,Blender,New,In-Store,5,37.58,0.0,14.08,187.9
101012,2024-04-28,North,Apparel,T-Shirt,New,Online,2,21.08,0.0,15.81,42.16
101013,2024-04-28,West,Home & Kitchen,Vacuum Cleaner,Returning,Online,2,142.74,0.0,21.62,285.48
101014,2024-04-28,West,Beauty,Shampoo,New,Online,1,14.16,0.0,14.78,14.16
101015,2024-04-29,East,Beauty,Lipstick Set,Returning,Online,1,24.79,0.0,16.9,24.79
101016,2024-04-29,South,Home & Kitchen,Blender,Returning,Online,5,37.82,0.1,2.07,170.19
101017,2024-04-29,South,Beauty,Shampoo,New,In-Store,5,10.99,0.15,14.45,46.71
101018,2024-04-29,North,Apparel,Running Shoes,New,In-Store,4,74.98,0.15,39.98,254.93
101019,2024-04-29,South,Electronics,Wireless Earbuds,New,In-Store,4,38.28,0.0,23.05,153.12
101020,2024-04-29,South,Beauty,Moisturizer,Returning,Marketplace,4,19.21,0.0,44.01,76.84
101021,2024-04-29,West,Home & Kitchen,Air Fryer,Returning,In-Store,2,85.31,0.0,47.53,170.62
101022,2024-04-29,North,Electronics,Power Bank,Returning,Online,4,30.22,0.0,24.06,120.88
101023,2024-04-29,East,Beauty,Shampoo,New,Marketplace,2,12.39,0.0,31.65,24.78
101024,2024-04-29,South,Home & Kitchen,Air Fryer,New,Marketplace,1,73.74,0.1,32.04,66.37
101025,2024-04-29,South,Electronics,Smartphone Case,New,Online,4,12.74,0.0,45.45,50.96
101026,2024-04-29,East,Apparel,Running Shoes,New,Marketplace,5,70.97,0.0,6.6,354.85
101027,2024-04-29,North,Home & Kitchen,Air Fryer,New,In-Store,1,80.25,0.0,9.99,80.25
101028,2024-04-30,South,Home & Kitchen,Coffee Maker,Returning,In-Store,3,47.7,0.2,41.59,114.48
101029,2024-04-30,South,Apparel,Backpack,Loyalty,Online,3,42.63,0.1,26.89,115.1
101030,2024-04-30,North,Home & Kitchen,Air Fryer,Returning,Marketplace,4,85.43,0.15,3.8,290.46
101031,2024-04-30,South,Home & Kitchen,Coffee Maker,Returning,In-Store,5,55.57,0.0,39.81,277.85
101032,2024-05-01,North,Home & Kitchen,Air Fryer,Returning,Online,4,80.44,0.15,46.37,273.5
101033,2024-05-01,South,Home & Kitchen,Vacuum Cleaner,New,In-Store,2,109.28,0.0,37.87,218.56
101034,2024-05-01,North,Apparel,Running Shoes,Returning,Online,4,76.97,0.0,16.74,307.88
101035,2024-05-01,East,Apparel,Jacket,Returning,Online,2,85.74,0.0,9.44,171.48
101036,2024-05-02,East,Apparel,Jacket,New,Online,1,89.81,0.0,7.3,89.81
101037,2024-05-02,North,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,5,131.38,0.1,48.83,591.21
101038,2024-05-02,East,Electronics,Bluetooth Speaker,Loyalty,Marketplace,4,60.26,0.0,42.32,241.04
101039,2024-05-02,East,Home & Kitchen,Vacuum Cleaner,Loyalty,Online,4,121.05,0.1,48.45,435.78
101040,2024-05-02,South,Electronics,Wireless Earbuds,Returning,In-Store,5,40.99,0.15,4.92,174.21
101041,2024-05-02,North,Apparel,T-Shirt,Loyalty,Online,5,22.33,0.0,38.28,111.65
101042,2024-05-02,South,Home & Kitchen,Air Fryer,New,Online,5,76.77,0.0,27.76,383.85
101043,2024-05-02,North,Beauty,Lipstick Set,New,In-Store,3,26.19,0.0,30.81,78.57
101044,2024-05-02,South,Electronics,Smartphone Case,Returning,Online,3,13.08,0.1,34.78,35.32
101045,2024-05-02,East,Apparel,Jacket,Returning,Online,5,85.0,0.0,8.71,425.0
101046,2024-05-02,East,Home & Kitchen,Coffee Maker,New,In-Store,3,56.28,0.0,49.92,168.84
101047,2024-05-02,East,Electronics,Wireless Earbuds,Returning,Marketplace,3,46.37,0.0,,139.11
101048,2024-05-03,North,Beauty,Moisturizer,Returning,Online,5,24.66,0.1,9.59,110.97
101049,2024-05-03,North,Electronics,Power Bank,New,Online,3,29.38,0.0,46.13,88.14
101050,2024-05-03,North,Apparel,T-Shirt,New,Marketplace,1,21.44,0.15,40.64,18.22
101051,2024-05-03,East,Home & Kitchen,Blender,New,In-Store,1,40.26,0.0,18.9,40.26
101052,2024-05-03,North,Apparel,Running Shoes,Returning,Online,3,72.63,0.0,15.05,217.89
101053,2024-05-03,North,Home & Kitchen,Coffee Maker,New,Online,5,63.61,0.0,4.34,318.05
101054,2024-05-03,East,Beauty,Face Serum,New,Online,5,31.87,0.0,41.71,159.35
101055,2024-05-03,North,Beauty,Lipstick Set,Returning,Online,5,28.4,0.15,38.86,120.7
101056,2024-05-03,North,Beauty,Moisturizer,Returning,Marketplace,2,23.94,0.0,49.97,47.88
101057,2024-05-04,East,Beauty,Shampoo,New,Online,2,12.37,0.0,3.48,24.74
101058,2024-05-04,West,Electronics,Bluetooth Speaker,Returning,In-Store,2,64.93,0.0,31.31,129.86
101059,2024-05-04,North,Apparel,Backpack,Loyalty,Online,1,51.83,0.1,15.24,46.65
101060,2024-05-04,West,Home & Kitchen,Coffee Maker,Returning,Online,4,67.57,0.2,46.29,216.22
101061,2024-05-04,West,Electronics,Wireless Earbuds,New,Online,1,51.6,0.0,45.91,51.6
101062,2024-05-04,West,Beauty,Lipstick Set,Loyalty,Online,5,30.34,0.0,0.39,151.7
101063,2024-05-04,East,Home & Kitchen,Blender,New,Online,4,42.43,0.0,18.17,169.72
101064,2024-05-04,South,Beauty,Lipstick Set,New,Online,3,24.6,0.0,3.71,73.8
101065,2024-05-05,North,Home & Kitchen,Vacuum Cleaner,Loyalty,Online,2,142.55,0.0,29.38,285.1
101066,2024-05-05,North,Apparel,T-Shirt,New,Online,1,20.71,0.0,36.02,20.71
101067,2024-05-05,South,Home & Kitchen,Vacuum Cleaner,New,In-Store,3,110.53,0.0,18.17,331.59
101068,2024-05-05,South,Beauty,Moisturizer,New,Online,2,20.81,0.0,22.04,41.62
101069,2024-05-05,East,Apparel,T-Shirt,New,In-Store,3,19.6,0.0,14.51,58.8
101070,2024-05-05,East,Home & Kitchen,Coffee Maker,New,Online,2,56.68,0.0,47.31,113.36
101071,2024-05-05,East,Home & Kitchen,Coffee Maker,Returning,Marketplace,2,54.89,0.0,25.36,109.78
101072,2024-05-05,East,Home & Kitchen,Blender,Loyalty,In-Store,4,35.47,0.0,31.04,141.88
101073,2024-05-05,West,Beauty,Face Serum,Loyalty,Online,3,35.6,0.0,10.32,106.8
101074,2024-05-05,East,Home & Kitchen,Coffee Maker,Returning,Online,2,50.3,0.0,7.67,100.6
101075,2024-05-06,East,Apparel,Running Shoes,Loyalty,Online,2,66.52,0.0,19.93,133.04
101076,2024-05-06,North,Apparel,Backpack,New,Online,5,57.93,0.0,12.19,289.65
101077,2024-05-06,North,Beauty,Face Serum,Returning,Online,3,32.24,0.2,42.51,77.38
101078,2024-05-06,East,Home & Kitchen,Coffee Maker,New,Marketplace,4,52.92,0.0,37.08,211.68
101079,2024-05-06,South,Apparel,Jacket,Returning,Marketplace,3,80.59,0.2,47.83,193.42
101080,2024-05-06,West,Home & Kitchen,Blender,New,Marketplace,2,45.9,0.0,24.18,91.8
101081,2024-05-06,South,Home & Kitchen,Coffee Maker,New,Online,5,48.66,0.0,41.65,243.3
101082,2024-05-06,West,Electronics,Wireless Earbuds,Returning,Online,4,49.67,0.0,28.13,198.68
101083,2024-05-07,South,Home & Kitchen,Coffee Maker,New,Online,4,47.69,0.0,28.89,190.76
101084,2024-05-07,South,Apparel,T-Shirt,Returning,Online,4,18.54,0.0,25.37,74.16
101085,2024-05-07,South,Apparel,T-Shirt,New,Online,4,18.1,0.0,48.12,72.4
101086,2024-05-07,South,Beauty,Shampoo,New,Online,1,10.97,0.0,38.36,10.97
101087,2024-05-07,North,Apparel,Backpack,Returning,Online,1,52.9,0.1,39.04,47.61
101088,2024-05-07,North,Beauty,Moisturizer,Loyalty,Online,4,21.72,0.0,9.4,86.88
101089,2024-05-07,West,Home & Kitchen,Vacuum Cleaner,New,Online,5,133.29,0.0,36.69,666.45
101090,2024-05-08,South,Beauty,Face Serum,Returning,Online,4,27.55,0.0,39.15,110.2
101091,2024-05-08,East,Home & Kitchen,Vacuum Cleaner,Returning,Online,3,116.42,0.0,0.47,349.26
101092,2024-05-08,North,Beauty,Lipstick Set,Returning,Online,2,29.33,0.0,46.55,58.66
101093,2024-05-08,West,Home & Kitchen,Vacuum Cleaner,New,In-Store,3,129.88,0.0,,389.64
101094,2024-05-08,North,Electronics,Wireless Earbuds,New,In-Store,1,52.62,0.0,41.02,52.62
101095,2024-05-08,North,Electronics,Power Bank,New,Online,1,28.67,0.0,8.78,28.67
101096,2024-05-08,South,Apparel,Jacket,Returning,Online,4,87.63,0.0,19.64,350.52
101097,2024-05-09,North,Electronics,Power Bank,New,Online,4,25.53,0.0,46.29,102.12
101098,2024-05-09,East,Apparel,Jacket,Loyalty,In-Store,4,81.45,0.0,15.24,325.8
101099,2024-05-09,North,Electronics,Power Bank,New,Online,2,27.05,0.0,38.87,54.1
101100,2024-05-09,West,Apparel,Jacket,Returning,Online,4,107.98,0.0,43.14,431.92
101101,2024-05-09,South,Apparel,Jacket,Loyalty,Marketplace,2,75.69,0.0,38.56,151.38
101102,2024-05-09,East,Beauty,Lipstick Set,Loyalty,Online,2,25.52,0.0,5.92,51.04
101103,2024-05-09,West,Apparel,Running Shoes,Returning,Marketplace,4,78.5,0.1,40.76,282.6
101104,2024-05-10,West,Home & Kitchen,Air Fryer,Returning,Marketplace,5,92.52,0.0,7.75,462.6
101105,2024-05-10,West,Electronics,Power Bank,Loyalty,Marketplace,1,27.61,0.0,16.75,27.61
101106,2024-05-10,North,Electronics,Power Bank,Returning,Online,1,26.35,0.0,4.45,26.35
101107,2024-05-11,East,Home & Kitchen,Coffee Maker,Returning,In-Store,5,53.13,0.0,35.71,265.65
101108,2024-05-11,South,Apparel,Backpack,New,In-Store,5,46.42,0.1,48.45,208.89
101109,2024-05-11,East,Home & Kitchen,Vacuum Cleaner,Loyalty,In-Store,1,124.6,0.0,7.44,124.6
101110,2024-05-11,East,Electronics,Power Bank,New,Marketplace,4,25.8,0.0,30.32,103.2
101111,2024-05-12,North,Home & Kitchen,Vacuum Cleaner,New,Marketplace,1,130.22,0.0,26.6,130.22
101112,2024-05-12,North,Beauty,Shampoo,Loyalty,Marketplace,4,12.77,0.0,33.86,51.08
101113,2024-05-12,West,Electronics,Smartphone Case,Loyalty,Online,4,16.97,0.0,4.57,67.88
101114,2024-05-12,South,Beauty,Shampoo,Loyalty,Online,1,11.91,0.0,12.57,11.91
101115,2024-05-12,North,Beauty,Lipstick Set,Returning,In-Store,5,27.7,0.1,48.88,124.65
101116,2024-05-12,East,Apparel,Running Shoes,Loyalty,Online,4,75.98,0.0,37.48,303.92
101117,2024-05-13,North,Apparel,Running Shoes,Loyalty,Marketplace,3,79.0,0.0,30.17,237.0
101118,2024-05-13,South,Apparel,T-Shirt,Loyalty,In-Store,1,18.54,0.0,45.31,18.54
101119,2024-05-13,West,Home & Kitchen,Vacuum Cleaner,Returning,Online,5,138.77,0.0,18.68,693.85
101120,2024-05-13,South,Electronics,Power Bank,Returning,Online,1,22.31,0.0,38.15,22.31
101121,2024-05-13,East,Electronics,Power Bank,Returning,Online,3,25.7,0.0,28.01,77.1
101122,2024-05-14,East,Electronics,Bluetooth Speaker,Returning,Online,1,61.34,0.0,46.81,61.34
